DW957;CISNE FELPA X 12 085;423,54;592,96;8890000009576
DW958;ESPONJA LATEX TRIANG. X 24 UNID.;2000,00;2800,00; 8890000009583
DW959;LATEX TRIANGULITO X 50;3600,00;5040,00;8890000009590
DW961;ESPONJA LATEX X6;816,05;1142,47; 8890000009613
DW962;ESPONJA LATEX REDONDA X8;677,76;948,86;8890000009620
DW963;DEMAQUILLADORES DE LOOFA;179,81;251,73;8890000012682
DW965;ESPONJA LIMPIEZA TOALLA;305,33;427,46;8890000131536
DW966;SACAPUNTAS DOBLE-027;357,52;500,53;8890000049350
DW967;SACAPUNTAS CON TAPA DORADO/PLATEADO;500,86;701,20; 8890000009675
DW978;REPUJADOR CAREY DORADO 777-024;395,18;553,25;8890000009781
DW980;PIEDRA CHINA;476,80;667,52;7791857119610
DW982;PIEDRA POMEZ SINTETICA 982;254,51;356,31;8890000009828
DW983;PIEDRA POMEZ CHICA;251,65;352,31;8890000009835
DW1001;ESPEJO MANIJA CHICO CAREY ;1258,29;1761,61;8890000010015
DW1002;ESPEJO MANIJA CAREY MED.140;1767,79;2474,91;8890000010022
DW1030;RULEROS DE DORMIR X8 UNID.;560,74;785,04;8890000010305
DW1031;RULERO DE DORMIR X 8 GDE.;608,26;851,56;8890000010312
DW1035;REDECILLA TRIANGULAR;978,18;1369,45;8890000010350
DW1036;REDECILLA PARA RODETE;346,08;484,51; 8890000010367
DW1049;ESCOFINA MADERA;414,96;580,94; 8890000010497
DW1050;ESCOFINA PROFESIONAL 1050;672,00;940,80;8890000010503
DW1051;ESCOFINA METAL 1051;380,10;532,14;8890000010510
DW1053;ESCOFINA PIECITO-030;563,52;788,93;8890000000382
DW1055;PALITO NARANJO X4 UNIDADES;290,80;407,12;8890000010558
DW1056;ESCOFINA COLOR;479,71;671,59; 8890000010565
DW1057;ESCOFINA ANIMAL PRINT;423,54;592,96; 8890000010572
DW1060;PALETA C/ESPATULA ACERO P/MANICURIA;1355,47;1897,66; 
DW1062;UÑAS POSTIZAS COLORES EN CAJA;816,05;1142,47;8890000010626
DW1063;KIT P/ DECORAR UÑAS 4 PCS ;626,16;876,62;8890000010633
DW1064;NACAR PARA DECORAR UÑAS 12 PCS;1715,10;2401,14;0
DW1066;KIT P/DECORAR UÑAS 12 PCS;1196,21;1674,69; 
DW1085;RULERO DE DORMIR 1085;715,76;1002,06;8890000010855
DW1091;LIMA 4 USOS ;481,31;673,83; 
DW1092;LIMA TRES USOS;431,55;604,17;8890000010923
DW1093;LIMA DECORADA 024;235,14;329,20;8890000010930
DW1095;LIMA CON SEPARADOR 1095;256,00;358,40; 8890000010954
DW1096;SEPARADOR DE DEDOS X 2;384,64;538,50;8890000010961
DW1111;PINZA DEPILAR 1111;171,14;239,60;8890000011111
DW1159;BROCHA DE AFEITAR 1159;816,00;1142,40;8890000092455
DW1160;BROCHA AFEITAR 1160;1040,00;1456,00;8890000011609
DW1161;BROCHA DE AFEITAR LUXE;1200,00;1680,00;8890000011616
DW1174;CEPILLO UÑAS MANGO PLANCHA;632,00;884,80;8890000011746
DW1175;CEP. UÑAS MANGO CURVO042;563,52;788,93;8890000011753
DW1176;CEP. DE UÑAS DOBLE 038;706,18;988,65;8890000011760
DW1177;CEP.UÑAS MANGO PLANCHA 047;666,93;933,70;8890000011777
DW1180;SET DE VIAJE X4;872,00;1220,80; 
DW1182;JABONERA 1182;296,00;414,40;8890000011821
DW1252;LIMA JUMBO 032;256,00;358,40;8890000012521
DW1254;LIMAS BANANA 027;256,00;358,40;8890000012545
DW1255;LIMA CURVA DECORADA 1255;256,54;359,16; 8890000012552
DW1256;LIMA SALON PROFESIONAL BANANA 100/180;352,00;492,80; 
DW1257;LIMA SALON PROFESIONAL 100/180;352,00;492,80; 
DW1258;LIMA SALON PROFESIONAL RECTA 100/180;352,00;492,80; 
DW1259;LIMA JUMBO PROFESIONAL;352,00;492,80; 
DW1260;LIMA DECORADA SOFT ;416,00;582,40;8890000012606
DW1288;ESPEJO JUMBITO COLOR 3 X;2384,00;3337,60; 8890000012880
DW1302;SOMBRA 44C +2;3893,33;5450,66; 
DW1306;PETACA 1306;2817,55;3944,57; 
DW1307;APLICADOR DE SOMBRA X4-024;331,95;464,73;8890000013078
DW1308;ESFUMINOS X12;944,00;1321,60;8890000013085
DW1313;PALETA EN 4 CUERPOS 168 SOMBRAS;7920,00;11088,00; 
DW1314;CEPILLO NEUMATICO OVAL SILVER;1587,18;2222,05;7795800304047
DW1369;CEP. UÑAS MADERA -069;723,78;1013,29;8890000013696
DW1622;LIMA DORADA/NEGRA;237,89;333,05; 8890000016222
DW1623;LIMA LAVABLE DOBLE GRANO 240-150-024;240,66;336,92;8890000016239
DW1626;LIMAS X4;257,28;360,19;8890000016260
DW1627;CEPILLO TERMICO CERAMICA GRANDE;1918,81;2686,33; 8890000016277
DW1628;CEPILLO TERMICO GRANDE CERAMIC 1628;1797,65;2516,71;8890000016284
DW1630;CEPILLO TERMICO CHICO 1626;1540,59;2156,83; 8890000016260
DW1631;CEP.TERMICO COLOR FINO;2291,87;3208,62; 8890000016314
DW1632;CEP.TERMICO COLOR MEDIANO 1632;2224,00;3113,60; 8890000016321
DW1633;CEP.TERMICO COLOR GRANDE 1633;2637,66;3692,72;8890000016338
DW1634;CEP.TERMICO COLOR MASTER 1634;2770,64;3878,90;8890000016345
DW1668;PERFUMERO  1668;940,48;1316,67;8890000092400
DW1798;BROCHA PROFESIONAL ;781,01;1093,41; 7798317822554
DW1807;PINCEL RECTO-0.45;512,19;717,07;8890000018073
DW1808;PINCEL ESFUMINO-050;463,36;648,70;8890000018080
DW1883;SET DE BROCHAS EN CAJA X12;2224,00;3113,60; 7798373790347
DW1896;ESPEJO SOPAPA 10X 14 CM;1789,26;2504,96;7798373790477
DW1927;PINZA PUNTA DORADA;792,00;1108,80;8890000019278
DW1931;PINZA DEPILAR 777 034;536,00;750,40;8890000073850
DW1932;PINZA DEPILAR DORADA 777-036;776,00;1086,40;8890000073867
DW1933;PINZA DEPILAR NEGRA 032;584,00;817,60;8890000073881
DW1934;CORTA-UÑAS CHICO 030;552,00;772,80;8890000073898
DW1935;CORTA-UÑAS GRANDE 049;832,00;1164,80;8890000073904
DW1936;CORTACUTICULA 777-173;2432,00;3404,80;8890000004496
DW1938;TIJERA DE CUTICULA 777 038;1264,00;;
DW1940;TIJERA PUNTA REDONDA;1040,00;1456,00;8890000019407
DW1942;PINZA DEPILAR ANIMAL PRINT ;704,00;985,60;8890000019421
DW1955;CEPILLO BRUSHING 1955;1447,12;2025,97; 8890000019551
DW1975;ALICATE DE UÑAS 1975-190;2864,00;4009,60;7798087402123
DW3537;CONCEALER 12 C ;3568,53;4995,94; 8890000035377
DW4012;LIMA RECTA FLUO;243,47;340,86; 8890000040128
DW4175;ARQUEADOR DE PESTAÑAS-045;605,65;847,91;8890000017953
DW4176;REPUESTO ARQUEADOR x12 UNID.;396,54;555,16;8890000041767
DW4177;ARQUEADOR DE PESTAÑAS EXPERT;813,92;1139,49;8890000041774
DW5033;PUPA 5033;8580,74;12013,04;
DW5034;EYESHADOW 100 COL LOVE;5891,23;8247,72; 
DW5036;PALETA 78 SOMBRAS 4 RUB.;5891,23;8247,72; 
DW5039;PALETA 64 SOMBRAS 8 RUBORES;6403,54;8964,96; 
DW5045;PETACA DE SOMBRAS 88 COL - 2 RUB -2 POLVOS ;5891,23;8247,72; 
DW5068;PORTACEPILLO 036;304,00;425,60;7798825068376
DW5076;CEPILLO FACIAL 063;831,97;1164,76;7798825076043
DW5120;PEINE C/ MANGO COLOR GOMA;323,84;453,38; 8890000051209
DW5373;SET MANICURA TRIANGULO 5373;4841,07;6777,50; 8890000053685
DW5453;SET MANICURA C/ CIERRE 5453;2738,64;3834,10; 8890000054538
DW5456;SET MANICURA OVAL COMBINADO 5456;3291,92;4608,69; 8890000054569
DW5505;TIJERA DE UÑAS;1264,00;1769,60;8890000055054
DW5506;LIMA BLOCK 4 USOS 5506;476,80;667,52;8890000055061
DW5508;LIMA BLOCK HEXAGONO;736,00;1030,40; 8890000055085
DW5509;LIMA 6 USOS;528,00;739,20;8890000055092
DW5510;BLISTER UÑAS POSTIZAS X24;2224,00;3113,60;8890000055108
DW6024;ESPEJO SOPAPA 15X;1232,00;;
DW6025;ESPEJO 10X 080;1072,00;1500,80;8890000060256
DW7019;BROCHA FACIAL TRANSP.;952,75;1333,85;8890000030556
DW7507;PORTA COSMETICOS X3;3048,08;4267,31; 
DW7508;PORTA COSMETICOS X3 7508;3048,08;4267,31; 
DW7536;PORTA COSMETICOS X3 7536;3201,78;4482,49; 
DW9101;PERFILADOR DE CEJAS;362,88;508,03; 8890000091014
DW9102;CEPILLO DE CEJAS;649,94;909,92; 8890000091021
DW9103;BROCHA DE LATEX;1200,00;1680,00;8890000091038
DW9104;BROCHA MAQUILLAJE BICOLOR MEDIANA 13CM;862,34;1207,28; 8890000091045
DW9106;BROCHA MAQUILLAJE 14 cm;1179,89;1651,85; 8890000091069
DW9108;BROCHA MAQ. CORTA- PLATEADA;862,34;1207,28;8890000091083
DW9109;BROCHA MAQUILLAJE BICOLOR GDE;874,37;1224,12; 8890000091090
DW9111;PINCEL RECTO;658,77;922,28; 8890000091113
DW9112;PINCEL SESGADO;707,68;990,75; 8890000091120
DW9113;BROCHA ANIMAL PRINT;1082,24;1515,14; 8890000091137
DW9114;SET DE BROCHAS ;2800,00;3920,00; 8890000091144
DW9115;SET BROCHAS EN ESTUCHE A. PRINT 9115;3024,00;4233,60; 8890000091151
DW9116;BROCHA BASE TRIANGULAR;960,85;1345,19; 8890000091168
DW10030;SET BROCHAS MADERA 6 PIEZAS;1681,44;2354,02;8890000100303
DW10031;SET BROCHAS 7 PIEZAS;2690,90;3767,26;8890000100310
DW10460;CISNE PUFF ANIMAL PRINT;699,41;979,17; 8890000104608
DW10461;CISNE TELA ALGODON 024;363,98;509,57;8890000002409
DW10720;ESPONJA CELULOSA-038;544,00;761,60;8890000005608
DW11324;FRAGANCIA INDEPENDIENTE 50 ML;1388,06;1943,28;7798187881279
DW11325;FRAGANCIA RACING 50 ML;1388,06;1943,28;7798187881286
DW11326;FRAGANCIA SAN LORENZO 50 ML;1388,06;1943,28;7798187881293
DW11810;PASTILLERO SEMANAL CHICO;694,22;971,91; 8890000118100
DW11811;PASTILLERO SEMANAL COMPLETO 120;2058,70;2882,18;8890000118117
DW11812;PASTILLERO SEMANAL MEDIANO;2130,54;2982,76; 8890000118124
DW12660;ESPONJA JAPON 12660 024;300,46;420,64;8890000102598
DW12661;ESPONJA LATEX GOTITA;632,00;884,80;8890000126617
DW16015;CEP. ESPALDERO MAD.140;2160,00;3024,00;8890000004687
DW16016;ESPALDERO MASAJEADOR;1424,00;1993,60; 8890000160161
DW20051;PORTACOSMETICO N°20051;1921,04;2689,46; 8890000200515
DW20091;PORTACOSMETICO 4 PCS N°20091;4098,27;5737,58; 8890000200911
DW30023;ESPEJO METALICO C/STRASS-155;1161,84;1626,58;8890000300239
DW31010;ESPEJO ALUM./STRASS 31010-145;968,24;1355,54;8890000310108
DW31015;ESPEJO ALUM./STRASS 31015-145;968,24;1355,54;8890000310153
DW31020;CISNE PUFF MEDIANO-045;552,98;774,17;8890000311051
DW31211;BROCHA C/BASE-092;870,50;1218,70;8890000312119
DW31216;BROCHA RETRACTIL-135;1300,16;1820,22;8890000312164
DW40043;ESPEJO D/FAZ A.PRINT METAL;1200,00;1680,00;8890000400434
DW40453;PINCEL RETRACTIL-080;862,34;1207,28;8890000404531
DW43024;PINCEL LABIOS-043;512,19;717,07;8890000430240
DW43025;ESFUMINO - 050;512,19;717,07;8890000430257
DW43026;PINCEL RECTO DWD-045;504,85;706,79;8890000430264
DW43027;PINCEL SESGADO DWD-045;504,85;706,79;8890000430271
DW55510;LIMA DE VIDRIO C/ESTUCHE-060;347,10;485,94;8890000055108
DW57101;CEPILLOS POCKET;1440,06;2016,08;7795800571012
DW65019;ESPEJO 65019-CUADRADO;951,92;1332,69;8890000650198
DW65020;ESPEJO 65020 - REDONDO;1033,34;1446,68;8890000650204
DW65021;ESPEJO REDONDO COLOR;1057,76;1480,86;8890000650211
DW65023;ESPEJO CON STRASS PLATEADO;2016,91;2823,67; 8890000650235
DW65024;ESPEJO CON STRASS DORADO;2016,91;2823,67; 8890000650242
DW65029;ESPEJO CAREY CON FUNDA;846,88;1185,63;8890000650297
DW65031;ESPEJO 65031 068;724,00;1013,60;8890000650310
DW66012;ESPEJO C/PIE 5X 620;4304,00;6025,60;7795800660129
DW66013;ESPEJO DE PIE OVAL;4400,00;6160,00; 8890000660135
DW66014;PASTILLERO REDONDO METAL PLASTIC;944,00;1321,60; 8890000660142
DW66015;PASTILLERO OVAL METAL PLASTIC;1040,00;1456,00; 8890000660159
DW66016;PASTILLERO OVAL C/TAPA METAL PLASTIC;1104,00;1545,60; 8890000660166
DW66017;PASTILLERO REDONDO DECORADO 3 DIVISIONES;1040,00;1456,00;8890000660173
DW66018;PASTILLERO RECTANGULAR 6 DISIONES;1104,00;1545,60; 8890000660180
DW66019;PASTILLERO RECTANGULAR METAL 3 DIVISIONES;1040,00;1456,00; 8890000660197
DW66020;PASTILLERO REDONDO DECORADO 3 DIVISIONES;1040,00;1456,00; 8890000660203
DW66025;ESPEJO AUMENTO 5X 060;1025,22;1435,31;7795800660259
DW70063;PERFUMERO PLAST C/VAPO-028;432,00;604,80;8890000700633
DW77017;CEPILLO UÑAS ESTRELLA;832,00;1164,80; 8890000770179
DW77018;CEPILLO DE UÑAS PIE 77018;880,00;1232,00;8890000770186
DW77020;ESPONJA CELULOSA X2 ;832,00;1164,80; 8890000770209
DW77021;ESPONJA CELULOSA HUMEDECIDA-034;416,00;582,40;8890000770216
DW77022;ESPONJA CELULOSA GDE.;960,00;1344,00;8890000770223
DW77048;ESPALDERO ACRILICO COLOR;1556,00;2178,40; 8890000770483
DW77049;ESPALDERO EXFOLIANTE TUPIDO;1160,35;1624,49;8890000770490
DW77051;CISNE PUFF MAKE UP 044;650,64;910,90;8890000770513
DW77052;CISNE P/MAQUILLAJE GRANDE;463,36;648,70; 
DW77061;ESPONJA LATEX GOTA;503,71;705,19; 8890000770612
DW30A;LIMA METALICA INOX. Nº 18;403,38;564,73;8890000000054
DW7508A;PORTA COSMETICO 7508 ;3598,51;5037,91; 
DW967001;CEPILLO DE DIENTES VITA SUAVE;492,80;689,92;
DW967002;CEPILLO DE DIENTES VITA MEDIO;492,80;689,92;
DW967003;CEPILLO DE DIENTES VITA DURO;492,80;689,92;
;;;;
A335;A335 Cortauñas chico suelto APPER;238,18;333,45;7796733000372
A985;A985 Cortauñas Grande suelto APPER;477,78;668,89;072032551003
A336;A336 Cortauñas de Mano con lima y cadena APPER;338,87;474,42;072032601005
A986;A986 Cortauñas para Pié APPER;599,91;839,88;7796733098270
A605;A605 Set cortauñas grande y chico con lima Apper;788,89;1104,44;7796733000273
A380;"A380 Cortauñas para Chicos ""Animalito"" APPER";470,29;658,40;7796733098508
A600;A600 Alicate de cutícula APPER;1746,25;2444,75;7796733098515
A601;A601 Alicate de Mano APPER;2051,83;2872,56;7796733098522
A602;A602 Alicate de Pié APPER;2794,06;3911,69;7796733000068
A610;A610 Alicate para cutícula estampado APPER;2266,01;3172,42;7796733000051
A710;A710 Tijera uña de mano Estampada APPER;1158,78;1622,29;7796733098409
A401;A401 Pinza de depilar oblicua niquelada pote x 48;13649,43;19109,20;7796733098393
A402;A402 Pinza de depilar oblicua negra pote x 48;17073,98;23903,57;7796733098591
A403;A403 Pinza de depilar oblicua punta dorada pote x 48;19856,90;27799,66;7796733098607
A404;A404 Pinza de depilar oblicua dorada en pote x 48 un.;16805,14;23527,19;7796733004066
A406;A406 Pinza de depilar niquelada Apper exhibidor x 12 un.;3379,00;4730,60;7796733004073
A407;A407 Pinza de depilar Negra Apper exhibidor x 12 un.;4126,50;5777,10;7796733098614
A408;A408 Pinza de depilar punta dorada x 12 un.;5055,57;7077,80;7796733098621
A409;A409 Pinza de depilar dorada x 12 un.;4292,64;6009,69;7796733098638
A410;A410 Pinza de depilar oblicua niquelada en blister;488,29;683,61;7796733098645
A411;A411 Pinza de depilar oblicua negra en blister;528,98;740,57;7796733098652
A412;A412 Pinza de depilar oblicua punta dorada en blister;589,99;825,98;7796733098669
A413;A413 Pinza de depilar dorada oblicua en blister;549,35;769,08;7796733000013
A420;A420 Pinza de depilar diseño curvo estampada APPER;795,86;1114,20;7796733000020
A430;A430 Pinza de depilar oblicua estampada APPER;746,97;1045,76;7796733098324
A440;A440 Pinza de depilar con brillo;1020,52;1428,72;7796733098195
A525;A525 Lima estampada doble faz suelta;289,27;404,98;7796733098492
A510;A510 Lima Negra APPER;480,26;672,36;7796733000099
A520;A520 Lima estampada doble faz APPER;439,24;614,93;7796733098300
A526;A526 Lima con Brillo doble Faz APPER;497,98;697,17;7796733098317
A527;A527 Lima doble Faz con brillo x 2 un. Apper;697,00;975,81;7796733000105
A530;A530 Lima de 3 pasos para suavizar y dar brillo APPER;385,32;539,45;7796733000082
A540;A540 Lima Zafiro Larga Estampada APPER;514,78;720,69;7796733000075
A550;A550 Lima Metal APPER;488,03;683,24;7796733000112
A560;A560 Lima Esmeril Larga Estampada x 10 un APPER;502,52;703,52;7796733000037
A1010;A1010 Arqueador de pestañas APPER;541,13;757,58;7796733000044
A1015;A1015 Arqueador de pestañas ergonómico APPER;965,51;1351,71;7796733098539
A1040;A1040 Cortacutícula y repujador APPER;349,23;488,92;7796733000150
A1090;A1090 Cepillo de uñas plástico con mango ergonómico APPER;437,30;612,23;7796733098553
A1091;A1091 Cepillo de uñas APPER;349,23;488,92;7796733000167
A1095;A1095 Cepillo de uñas de madera doble cerda APPER;682,56;955,58;7796733000211
A1020;A1020 Espejo de Cartera Doble 1x/2x APPER;848,60;1188,03;7796733000518
A1030;A1030 Espejo con base doble faz grande 1X-5X;2368,98;3316,57;7796733000525
A1031;A1031 Espejo con base doble faz chico 1X-2X;1277,72;1788,81;7796733000532
A1032;A1032 Espejo con base doble faz mediano 1X-2X;1401,72;1962,41;7796733098416
A1035;A1035 Espejo de mesa con pie diam. 14.5 cm alto:22,5cm;2638,65;3694,11;7796733098584
A1037;A1037 Espejo de mesa con luz led;8341,52;11678,13;7796733000143
A1080;A1080 Piedra Pómez sintética APPER;643,80;901,33;7796733000136
A1070;A1070 Escofina Doble Faz APPER;773,14;1082,39;7796733000181
A1060;A1060 Cepillo para uñas de pié y piedra pómez APPER;719,66;1007,52;7796733000129
A1050;A1050 Cortacallos Removedor de Callos y durezas APPER;552,33;773,26;7796733000228
A5001;A5001 Cepillo de Espalda de Madera APPER;1532,17;2145,04;7796733000204
A5002;A5002 Cepillo de Espalda De Plástico APPER;1158,78;1622,29;7796733000174
A5050;A5050 Gorra de PVC para baño APPER;719,66;1007,52;7796733098171
A5702;A5702 Jabonera con tapa esmerilada;432,40;605,37;7796733098188
A5703;A5703 Jabonera con bisagra;519,51;727,32;7796733098560
A9506;A9506 Hisopos reutilizables x 2 unid Apper;2816,00;3942,40;7796733098331
A940;A940 Set pinza y lima con brillo;1244,77;1742,68;7796733098485
A385;A385 Set cortauña para bebé fácil agarre + limas;785,74;1100,03;7796733098478
A945;A945 Set de cuidado para Bebés x 6 pcs;3518,90;4926,46;7796733000570
A7501;A7501 Cepillo neumático para cabello ovalado recub. goma;1515,57;2121,80;7796733000587
A7502;A7502 Cepillo para cabello araña recubierto de goma;1246,18;1744,65;7796733098294
A7503;A7503 Cepillo neumático para cabello paleta recub. goma Apper;1991,89;2788,65;7796733000563
A7505;A7505 Cepillo para cabello neumático con accesorio;1515,57;2121,80;7796733000549
A7515;A7515 Cepillo de cabello desenredante;1910,50;2674,69;7796733000556
A7520;A7520 Cepillo de cartera cromado;1910,50;2674,69;7796733098430
A7525;A7525 Masajeador Manual para el cuero cabelludo;3040,79;4257,10;7796733098676
A7532;A7532 Cepillo térmico para brushin cónico;3804,54;5326,36;7796733098683
A7534;A7534 Cepillo térmico para brushing 44 mm;3173,86;4443,40;7796733098690
A7535;A7535 Cepillo térmico para brushing 34 mm;3051,76;4272,47;7796733098287
A801;A801 Esponja de maquillaje 3D ergonómica Apper;1033,56;1446,99;7796733098348
A802;A802 Esponja de Maquillaje 3D Gota;1033,56;1446,99;7796733098355
A803;A803 Esponja de Maquillaje 3D Borde Plano;1033,56;1446,99;7796733098362
A804;A804 Esponja maquillaje cisne latex triangular x 8 unidades;871,65;1220,32;7796733098454
A805;A805 Limpiador de brochas y pinceles para maquillaje;827,40;1158,36;7796733098201
A9501;A9501 Pastillero Semanal Apper;602,66;843,72;7796733098218
A9502;A9502 Pastillero Semanal abre fácil;853,99;1195,58;7796733098225
A9503;A9503 Orgenizador de pastillas 7 días 4 tomas Apper;2913,41;4078,78;7796733098232
A9504;A9504 Cortapastillas;577,75;808,85;7796733098249
A9505;A9505 Set cortapastillas + organizador semanal;1067,54;1494,56;7796733000303
A6001;A6001 Gel Frío Antifaz   APPER;1093,19;1530,47;7796733098386
A6004;A6004 Gel Frío - Calor para ñiños monster;1128,68;1580,15;7796733000310
A6005;A6005 Gel Frío - Calor para niños APPER;1141,97;1598,75;7796733000297
A6010;A6010 Gel Frío - Calor chico 10cm X 17cm APPER;1545,61;2163,86;7796733000280
A6015;A6015 Gel Frío - Calor Grande 16cm X 26cm APPER;2318,81;3246,33;7796733006084
ME15155;MEDIA HOMBRE X3U - NEGRA, BLANCA Y GRIS;CONSULTAR;CONSULTAR;
ME15304;MEDIA HOMBRE SOQUETE X3U - NEGRA, BLANCA Y GRIS;CONSULTAR;CONSULTAR;
ME15163;MEDIA HOMBRE ULTRA SPORT X1U;CONSULTAR;CONSULTAR;
ME15165;MEDIA HOMBRE ULTRA SPORT X12U;CONSULTAR;CONSULTAR;
ME15179;MEDIA HOMBRE SOQUETE X1U - BLANCO, GRISES Y NEGRO;CONSULTAR;CONSULTAR;
ME15181;MEDIA HOMBRE SOQUETE X12U - BLANCO, GRISES Y NEGRO;CONSULTAR;CONSULTAR;
ME15300;MEDIA HOMBRE SOQUETE NEGRO X1U;CONSULTAR;CONSULTAR;
ME15301;MEDIA HOMBRE SOQUETE NEGRO X12U;CONSULTAR;CONSULTAR;
ME15302;MEDIA HOMBRE SOQUETE X1U - BLANCO, GRISES Y NEGRO;CONSULTAR;CONSULTAR;
ME15303;MEDIA HOMBRE SOQUETE X12U - BLANCO, GRISES Y NEGRO;CONSULTAR;CONSULTAR;
ME15518;MEDIA HOMBRE SOQUETE BLANCO X1U;CONSULTAR;CONSULTAR;
ME15519;MEDIA HOMBRE SOQUETE BLANCO X12U;CONSULTAR;CONSULTAR;
ME15957;MEDIA HOMBRE SOQUETE RAYAS DE COLORES X1U;CONSULTAR;CONSULTAR;
ME15958;MEDIA HOMBRE SOQUETE RAYAS DE COLORES X12U;CONSULTAR;CONSULTAR;
ME19924;MEDIAS LARGAS CLASICA HOMBRE X1U;CONSULTAR;CONSULTAR;
ME19925;MEDIAS LARGAS CLASICA HOMBRE X12U;CONSULTAR;CONSULTAR;
ME19926;MEDIAS LARGAS LISAS HOMBRE X1U;CONSULTAR;CONSULTAR;
ME19927;MEDIAS LARGAS LISAS HOMBRE X12U;CONSULTAR;CONSULTAR;
ME19929;MEDIAS CAÑA ADULTO RAYAS X1U;CONSULTAR;CONSULTAR;
ME19930;MEDIAS CAÑA ADULTO RAYAS X12U;CONSULTAR;CONSULTAR;
ME19931;MEDIAS CAÑA HOMBRE NEGRA X1U;CONSULTAR;CONSULTAR;
ME19932;MEDIAS CAÑA HOMBRE NEGRA X12U;CONSULTAR;CONSULTAR;
ME15171;SOQUETE DEPORTIVO HOMBRE X1U;CONSULTAR;CONSULTAR;
ME15173;SOQUETE DEPORTIVO HOMBRE X12U;CONSULTAR;CONSULTAR;
ME15195;ULTRA SPORT DAMAS X1U;CONSULTAR;CONSULTAR;
ME15197;ULTRA SPORT DAMAS X12U;CONSULTAR;CONSULTAR;
ME15199;SOQUETE DAMAS ESTAMPADO X1U;CONSULTAR;CONSULTAR;
ME15201;SOQUETE DAMAS ESTAMPADO X12U;CONSULTAR;CONSULTAR;
ME15258;INVISIBLES DAMA LISOS X1U;CONSULTAR;CONSULTAR;
ME15259;INVISIBLES DAMA LISOS X12U;CONSULTAR;CONSULTAR;
ME15262;SOQUETE BLANCO X1U;CONSULTAR;CONSULTAR;
ME15266;SOQUETE BLANCO X12U;CONSULTAR;CONSULTAR;
ME15267;SOQUETE NEGRO DAMA X1U;CONSULTAR;CONSULTAR;
ME15268;SOQUETE NEGRO DAMA X12U;CONSULTAR;CONSULTAR;
ME15274;SOQUETES LISOS X1U;CONSULTAR;CONSULTAR;
ME15275;SOQUETES LISOS X12U;CONSULTAR;CONSULTAR;
ME15283;SOQUETES DEPORTIVOS X1U;CONSULTAR;CONSULTAR;
ME15284;SOQUETES DEPORTIVOS X12U;CONSULTAR;CONSULTAR;
ME15446;MEDIA ALTA 2 RAYAS X1U;CONSULTAR;CONSULTAR;
ME15445;MEDIA ALTA 2 RAYAS X12U;CONSULTAR;CONSULTAR;
ME18331;INVISIBLES TAMPADOS X1U;CONSULTAR;CONSULTAR;
ME18332;INVISIBLES TAMPADOS X12U;CONSULTAR;CONSULTAR;
ME15203;MEDIAS MUJER SOQUETES LISOS PACK X3U;CONSULTAR;CONSULTAR;
ME15281;MEDIAS ESTAMPADAS ALTAS X1U UNISEX;CONSULTAR;CONSULTAR;
ME15283;MEDIAS ESTAMPADAS ALTAS X12U UNISEX;CONSULTAR;CONSULTAR;
ME15574;SOQUETE NIÑO ESTAMPA X1U TALLE 1;CONSULTAR;CONSULTAR;
ME15572;SOQUETE NIÑO ESTAMPA X12U TALLE 1;CONSULTAR;CONSULTAR;
ME15175;SOQUETE NIÑO ESTAMPA X1U TALLE 2;CONSULTAR;CONSULTAR;
ME15177;SOQUETE NIÑO ESTAMPA X12U TALLE 2;CONSULTAR;CONSULTAR;
ME15183;SOQUETE NIÑO ESTAMPA X1U TALLE 3;CONSULTAR;CONSULTAR;
ME15185;SOQUETE NIÑO ESTAMPA X12U TALLE 3;CONSULTAR;CONSULTAR;
ME15191;MEDIAS ALTAS ESTAMPAS X1U TALLE 2;CONSULTAR;CONSULTAR;
ME15193;MEDIAS ALTAS ESTAMPAS X12U TALLE 2;CONSULTAR;CONSULTAR;
ME15157;MEDIAS ALTAS ESTAMPAS X1U TALLE 3;CONSULTAR;CONSULTAR;
ME15161;MEDIAS ALTAS ESTAMPAS X12U TALLE 3;CONSULTAR;CONSULTAR;
ME15271;SOQUETES ESTAMPAS X1U TALLE 2;CONSULTAR;CONSULTAR;
ME15272;SOQUETES ESTAMPAS X12U TALLE 2;CONSULTAR;CONSULTAR;
ME15255;SOQUETES ESTAMPAS X1U TALLE 3;CONSULTAR;CONSULTAR;
ME15256;SOQUETES ESTAMPAS X12U TALLE 3;CONSULTAR;CONSULTAR;
ME15576;TERMICAS ESTAMPADAS X1U TALLE 3;CONSULTAR;CONSULTAR;
ME15577;TERMICAS ESTAMPADAS X6U TALLE 3;CONSULTAR;CONSULTAR;
ME15578;TERMICAS ESTAMPADAS X1U TALLE 2;CONSULTAR;CONSULTAR;
ME15579;TERMICAS ESTAMPADAS X6U TALLE 2;CONSULTAR;CONSULTAR;
ME15167;SOQUETE JUVENIL ESTAMPA X1U TALLE 4;CONSULTAR;CONSULTAR;
ME15169;SOQUETE JUVENIL ESTAMPA X12U TALLE 4;CONSULTAR;CONSULTAR;
ME15260;MEDIAS JUVENIL ALTAS ESTAMPAS X1U TALLE 4;CONSULTAR;CONSULTAR;
ME15261;MEDIAS JUVENIL ALTAS ESTAMPAS X12U TALLE 4;CONSULTAR;CONSULTAR;
